FilePath,ReviewPath,FileKind,ReviewLines,KeywordHits,InitialRelevance,ReviewTier,Notes
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/printer.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/printer.xml",source,7,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/sale.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/sale.xml",source,7,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/selector_button.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/selector_button.xml",source,5,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/selector_checkbox_star.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/selector_checkbox_star.xml",source,5,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/selector_confirm.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/selector_confirm.xml",source,5,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/share_variant.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/share_variant.xml",source,7,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/ticket_percent.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/drawable/ticket_percent.xml",source,7,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/about_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/about_fragment.xml",source,96,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/action_layout_star_checkbox.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/action_layout_star_checkbox.xml",source,7,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/app_bar.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/app_bar.xml",source,103,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/app_bar_main.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/app_bar_main.xml",source,20,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/base_details_activity.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/base_details_activity.xml",source,46,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/bottom_fragment_invoice_type.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/bottom_fragment_invoice_type.xml",source,113,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/bottom_fragment_payment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/bottom_fragment_payment.xml",source,157,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/bottom_fragment_transaction_type.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/bottom_fragment_transaction_type.xml",source,47,9,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/cashiers_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/cashiers_fragment.xml",source,118,9,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/cashiers_list_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/cashiers_list_fragment.xml",source,20,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/cashiers_recycler_item.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/cashiers_recycler_item.xml",source,93,7,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_card_item.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_card_item.xml",source,169,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_dashboard_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_dashboard_fragment.xml",source,197,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_details_activity.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_details_activity.xml",source,36,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_filters_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_filters_fragment.xml",source,111,4,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_list_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/catalog_list_fragment.xml",source,75,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/chip_tax_label.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/chip_tax_label.xml",source,12,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/custom_add_tax_dialog.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/custom_add_tax_dialog.xml",source,19,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/custom_export_catalog_dialog.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/custom_export_catalog_dialog.xml",source,47,3,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/custom_preference_category_title.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/custom_preference_category_title.xml",source,36,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dashboard_activity.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dashboard_activity.xml",source,366,9,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_add_cashier.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_add_cashier.xml",source,33,4,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_cert_pass_layout.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_cert_pass_layout.xml",source,37,5,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_loading.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_loading.xml",source,21,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_pac_layout.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_pac_layout.xml",source,37,6,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_pin_layout.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_pin_layout.xml",source,36,5,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_qty_input.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_qty_input.xml",source,23,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_searchable_items.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dialog_searchable_items.xml",source,42,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dropdown_item.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/dropdown_item.xml",source,7,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_activity.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_activity.xml",source,21,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_card_item.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_card_item.xml",source,181,11,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_favorite_recycler_item.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_favorite_recycler_item.xml",source,85,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_fragment.xml",source,334,32,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_preview_dialog.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_preview_dialog.xml",source,107,6,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_selectable_recycler_item.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/invoice_selectable_recycler_item.xml",source,101,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/item_checked_taxes.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/item_checked_taxes.xml",source,49,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/item_details_activity.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/item_details_activity.xml",source,159,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_card_item.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_card_item.xml",source,160,11,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_dashboard_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_dashboard_fragment.xml",source,160,6,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_filters_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_filters_fragment.xml",source,277,22,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_fragment.xml",source,71,4,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_list_header.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/journal_list_header.xml",source,8,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/sdc_configure_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/sdc_configure_fragment.xml",source,228,6,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/secundary_activity.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/secundary_activity.xml",source,51,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/settings_dashboard_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/settings_dashboard_fragment.xml",source,196,3,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/splash_activity.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/splash_activity.xml",source,28,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/switch_layout.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/switch_layout.xml",source,11,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/taxes_fragment.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/taxes_fragment.xml",source,23,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/taxes_list_item.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/layout/taxes_list_item.xml",source,98,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/add_item_menu.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/add_item_menu.xml",source,9,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/dev_mode_menu.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/dev_mode_menu.xml",source,9,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/filter.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/filter.xml",source,13,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/home_menu_drawer.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/home_menu_drawer.xml",source,52,5,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/item_action.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/item_action.xml",source,23,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/journal_list.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/journal_list.xml",source,15,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/main_menu.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/main_menu.xml",source,79,6,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/search.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/menu/search.xml",source,13,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml",source,4,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml",source,4,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-hdpi/ic_launcher.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-hdpi/ic_launcher.png",source,16,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-hdpi/ic_launcher_foreground.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-hdpi/ic_launcher_foreground.png",source,10,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-hdpi/ic_launcher_round.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-hdpi/ic_launcher_round.png",source,21,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-mdpi/ic_launcher.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-mdpi/ic_launcher.png",source,10,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-mdpi/ic_launcher_foreground.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-mdpi/ic_launcher_foreground.png",source,5,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-mdpi/ic_launcher_round.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-mdpi/ic_launcher_round.png",source,21,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xhdpi/ic_launcher.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xhdpi/ic_launcher.png",source,16,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xhdpi/ic_launcher_foreground.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xhdpi/ic_launcher_foreground.png",source,19,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xhdpi/ic_launcher_round.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xhdpi/ic_launcher_round.png",source,23,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxhdpi/ic_launcher.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxhdpi/ic_launcher.png",source,23,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxhdpi/ic_launcher_foreground.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxhdpi/ic_launcher_foreground.png",source,15,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxhdpi/ic_launcher_round.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxhdpi/ic_launcher_round.png",source,36,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxxhdpi/ic_launcher.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxxhdpi/ic_launcher.png",source,34,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_foreground.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_foreground.png",source,19,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_round.png","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_round.png",source,53,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-bs/arrays.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-bs/arrays.xml",source,28,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-bs/strings.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-bs/strings.xml",source,418,128,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-fr/arrays.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-fr/arrays.xml",source,28,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-fr/strings.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-fr/strings.xml",source,418,122,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-night/colors.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-night/colors.xml",source,5,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-sr/arrays.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-sr/arrays.xml",source,28,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-sr/strings.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-sr/strings.xml",source,418,128,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-v28/styles.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values-v28/styles.xml",source,11,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/arrays.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/arrays.xml",source,28,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/colors.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/colors.xml",source,42,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/dimens.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/dimens.xml",source,30,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/ic_launcher_background.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/ic_launcher_background.xml",source,3,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/strings.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/strings.xml",source,415,134,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/styles.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/values/styles.xml",source,61,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/xml/data_extraction_rules.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/xml/data_extraction_rules.xml",source,17,2,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/xml/network_security_config.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/xml/network_security_config.xml",source,8,1,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/xml/provider_paths.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/xml/provider_paths.xml",source,9,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/xml/sdc_settings.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/main/res/xml/sdc_settings.xml",source,91,25,yes,candidate,""
"knowledge_base/Taxcore-MobilePOS-Android/app/src/taxcore/res/values/strings.xml","knowledge_base/Taxcore-MobilePOS-Android/app/src/taxcore/res/values/strings.xml",source,5,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/build.gradle.kts","knowledge_base/Taxcore-MobilePOS-Android/build.gradle.kts",source,39,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/gradle.properties","knowledge_base/Taxcore-MobilePOS-Android/gradle.properties",source,16,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/gradle/wrapper/gradle-wrapper.jar","knowledge_base/Taxcore-MobilePOS-Android/gradle/wrapper/gradle-wrapper.jar",source,359,1,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/gradle/wrapper/gradle-wrapper.properties","knowledge_base/Taxcore-MobilePOS-Android/gradle/wrapper/gradle-wrapper.properties",source,6,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/gradlew","knowledge_base/Taxcore-MobilePOS-Android/gradlew",source,160,2,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/gradlew.bat","knowledge_base/Taxcore-MobilePOS-Android/gradlew.bat",source,90,4,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/keys/taxcore-debug.jks","knowledge_base/Taxcore-MobilePOS-Android/keys/taxcore-debug.jks",source,21,0,no,metadata,""
"knowledge_base/Taxcore-MobilePOS-Android/settings.gradle","knowledge_base/Taxcore-MobilePOS-Android/settings.gradle",source,4,0,no,metadata,""
"knowledge_base/Technical-Documentation.pdf","/tmp/open_esir_corpus_extracts/Technical-Documentation.txt",pdf,12422,2039,yes,candidate,""
"knowledge_base/Tehnickivodic.pdf","/tmp/open_esir_corpus_extracts/Tehnickivodic.txt",pdf,986,330,yes,candidate,""
"knowledge_base/Tehnickouputstvo-ESIRiliL-PFR.pdf","/tmp/open_esir_corpus_extracts/Tehnickouputstvo-ESIRiliL-PFR.txt",pdf,2671,714,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/LICENSE","knowledge_base/VSDCRequestSubmitterV3.0/LICENSE",source,21,0,no,metadata,""
"knowledge_base/VSDCRequestSubmitterV3.0/README.md","knowledge_base/VSDCRequestSubmitterV3.0/README.md",source,37,7,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/App.config","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/App.config",source,35,4,no,metadata,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Models/InvoiceRequest.cs","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Models/InvoiceRequest.cs",source,113,17,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Program.cs","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Program.cs",source,22,1,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/AssemblyInfo.cs","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/AssemblyInfo.cs",source,36,2,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/Resources.Designer.cs","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/Resources.Designer.cs",source,71,1,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/Resources.resx","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/Resources.resx",source,116,0,no,metadata,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/Settings.Designer.cs","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/Settings.Designer.cs",source,53,7,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/Settings.settings","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Properties/Settings.settings",source,14,5,no,metadata,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Proxies/VSDCApiProxy.cs","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/Proxies/VSDCApiProxy.cs",source,69,12,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/VSDCRequestSubmitter.Designer.cs","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/VSDCRequestSubmitter.Designer.cs",source,222,42,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/VSDCRequestSubmitter.cs","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/VSDCRequestSubmitter.cs",source,51,8,yes,candidate,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/VSDCRequestSubmitter.resx","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/VSDCRequestSubmitter.resx",source,119,3,no,metadata,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/VSDCRequestSubmitterV3.0.csproj","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/VSDCRequestSubmitterV3.0.csproj",source,152,58,no,metadata,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/packages.config","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitter/packages.config",source,12,12,no,metadata,""
"knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitterV3.0.sln","knowledge_base/VSDCRequestSubmitterV3.0/VSDCRequestSubmitterV3.0.sln",source,25,1,no,metadata,""
"knowledge_base/Zakonofiskalizaciji.docx","/tmp/open_esir_corpus_extracts/Zakonofiskalizaciji.txt",docx,0,1,no,metadata,""
"knowledge_base/Zakonofiskalizaciji.pdf","/tmp/open_esir_corpus_extracts/Zakonofiskalizaciji.txt",pdf,0,1,yes,candidate,""
"knowledge_base/agent_skills/csharp_typing/adapter/SKILL.md","knowledge_base/agent_skills/csharp_typing/adapter/SKILL.md",source,235,9,yes,candidate,""
"knowledge_base/agent_skills/csharp_typing/adapter/SKILL_assemble_csharp_adapter.md","knowledge_base/agent_skills/csharp_typing/adapter/SKILL_assemble_csharp_adapter.md",source,202,20,yes,candidate,""
